"country","day_in_year","trousers","skirts","blouses","sale","avg_price","last_product_price","cluster"
"29",169,1,0,2,0,39.6666666666667,33,2
"9",103,0,0,1,0,48,48,3
"29",135,0,0,2,0,35.5,23,1
"29",147,1,0,0,0,28,28,1
"29",220,0,0,1,0,28,28,2
"29",148,0,0,2,0,40,52,1
"29",177,0,0,0,2,28,23,2
"29",219,4,1,1,2,45.875,43,2
"29",128,0,2,0,0,52.5,38,1
"29",94,10,0,11,9,37.4,33,1
"9",221,4,0,4,0,43.625,43,3
"29",153,1,0,0,0,43,43,2
"9",98,1,0,0,0,43,43,3
"29",106,2,0,1,0,53.3333333333333,43,1
"29",158,0,0,2,1,41.3333333333333,48,2
"29",122,0,0,1,0,28,28,1
"29",188,2,2,2,0,38.3333333333333,52,2
"29",218,0,0,0,1,33,33,2
"29",206,3,0,0,0,31.3333333333333,38,2
"9",196,0,2,0,0,64.5,67,3
"29",189,0,1,5,5,41.4545454545455,43,2
"29",154,1,0,2,2,42.6,48,2
"29",117,0,5,0,3,43.375,48,1
"9",149,0,0,1,0,28,28,3
"21",93,2,0,2,0,40.5,48,1
"29",217,1,0,0,0,62,62,2
"29",142,4,2,0,0,37.1666666666667,38,1
"29",156,0,0,1,0,28,28,2
"29",125,0,0,1,0,33,33,1
"29",131,3,2,2,4,53.3636363636364,57,1
"29",187,4,0,0,0,36.75,38,2
"29",164,0,1,0,0,57,57,2
"29",159,1,3,0,2,44.3333333333333,33,2
"9",155,3,0,0,0,55.6666666666667,62,3
"29",93,1,5,11,9,41.5,48,1
"9",101,3,0,2,0,36.8,28,3
"29",218,1,0,0,0,28,28,2
"34",211,1,0,0,0,38,38,2
"29",108,0,0,1,0,48,48,1
"29",159,0,0,0,2,35.5,38,2
"9",220,1,0,0,0,43,43,3
"29",158,0,0,3,2,36,48,2
"29",118,3,0,0,0,49.3333333333333,43,1
"29",113,0,4,0,0,57,52,1
"46",122,0,0,1,0,48,48,1
"29",209,0,2,0,0,52,52,2
"29",118,11,0,0,0,44.5454545454545,28,1
"46",184,1,0,3,0,48.75,43,2
"29",106,6,0,0,0,51.8333333333333,43,1
"29",105,0,2,0,0,45,38,1
"44",165,0,3,0,0,47.3333333333333,52,3
"29",133,0,0,0,1,43,43,1
"29",158,3,2,0,0,38.8,38,2
"29",210,5,1,1,1,50,26,2
"29",198,0,2,0,0,57,57,2
"29",112,5,0,1,1,49.7142857142857,38,1
"9",127,2,0,0,0,49,38,3
"24",206,0,0,2,0,23,23,2
"24",203,10,0,0,1,46,60,2
"29",132,2,0,0,0,43,43,1
"29",107,2,1,1,1,44.6,62,1
"29",150,0,1,0,0,57,57,1
"9",138,7,1,2,0,46.7,48,3
"29",197,2,0,0,0,45,28,2
"29",103,0,0,1,0,48,48,1
"29",146,0,3,0,0,55.6666666666667,38,1
"29",179,0,0,1,0,48,48,2
"29",179,1,0,0,0,38,38,2
"29",169,1,0,0,0,38,38,2
"29",215,0,2,1,0,57.3333333333333,48,2
"29",209,1,1,0,2,52.5,48,2
"29",168,1,0,1,0,35.5,33,2
"29",148,1,0,0,0,33,33,1
"21",202,4,0,0,0,43,43,2
"29",208,2,0,0,0,43,43,2
"29",134,1,0,0,0,33,33,1
"29",96,2,1,0,0,52.3333333333333,52,1
"29",137,1,0,0,0,38,38,1
"9",199,2,0,2,0,37.75,62,3
"29",97,2,1,1,2,36.3333333333333,38,1
"29",107,2,2,0,1,49,57,1
"29",217,0,6,1,0,53.7142857142857,57,2
"29",92,2,3,3,0,45,38,1
"29",158,0,3,0,0,51,38,2
"29",218,3,8,1,1,47.9230769230769,33,2
"9",116,0,0,2,0,28,28,3
"29",182,0,2,0,0,47.5,57,2
"29",199,2,0,0,0,40.5,43,2
"29",180,5,0,3,0,48,62,2
"29",164,0,1,0,0,38,38,2
"29",197,0,11,1,0,47.5,38,2
"29",144,0,0,1,0,48,48,1
"29",169,0,0,3,3,33.8333333333333,28,2
"29",119,2,0,0,0,55,82,1
"9",166,6,4,2,0,49.9166666666667,62,3
"41",190,2,0,3,1,43.1666666666667,60,2
"46",142,10,0,0,0,55,72,3
"9",139,0,0,4,0,46.75,48,3
"29",215,0,3,0,0,47.6666666666667,62,2
"29",105,1,1,0,0,45,52,1
"29",127,0,1,1,0,46.5,38,1
"29",119,0,0,2,0,33,33,1
"29",198,2,0,0,0,45,28,2
"29",223,0,0,1,0,28,28,2
"29",92,2,0,0,0,38,38,1
"9",129,5,2,0,0,48.2857142857143,62,3
"29",102,3,2,5,2,39,52,1
"29",222,2,0,0,0,43,43,2
"29",97,0,3,4,0,48.2857142857143,48,1
"29",126,0,2,0,0,47.5,43,1
"21",93,0,0,0,18,35.2222222222222,38,1
"29",144,0,10,5,6,40.8095238095238,38,1
"29",165,0,0,1,1,28,33,2
"9",150,0,4,0,0,56,57,3
"29",140,0,0,1,0,48,48,1
"29",92,2,2,1,1,46.8333333333333,48,1
"29",194,2,0,4,2,36.625,38,2
"29",106,0,0,0,1,38,38,1
"9",162,6,0,0,1,40.1428571428571,43,3
"29",224,6,9,14,10,45.5897435897436,28,2
"9",96,0,0,2,0,42.5,57,3
"29",161,0,5,0,0,55.4,38,2
"29",195,2,2,2,6,40.3333333333333,38,2
"9",106,2,0,7,0,39.2222222222222,57,3
"29",220,2,0,0,0,43,43,2
"29",188,17,1,2,0,46.35,57,2
"29",146,3,10,1,4,44.5555555555556,23,1
"9",101,1,0,4,0,48.6,43,3
"29",110,2,5,2,0,47.8888888888889,38,1
"29",157,0,6,1,2,48.6666666666667,33,2
"29",150,0,0,3,0,28,28,1
"46",198,0,4,0,0,51.25,62,2
"29",110,4,0,0,0,36.75,28,1
"29",198,0,1,0,0,38,38,2
"29",198,6,0,10,0,42.625,43,2
"29",204,1,1,2,0,51.25,38,2
"29",179,3,3,0,0,53.1666666666667,43,2
"29",197,0,1,0,0,57,57,2
"9",93,0,21,4,0,48,33,3
"29",222,0,0,0,3,33,43,2
"29",110,0,0,7,6,39.5384615384615,48,1
"9",143,2,5,2,0,47.5555555555556,62,3
"29",130,0,0,1,0,33,33,1
"29",206,5,0,0,2,49,33,2
"29",147,1,0,0,1,33,28,1
"29",139,1,0,0,0,43,43,1
"29",208,1,0,0,1,50,38,2
"29",156,0,0,1,0,33,33,2
"29",185,1,0,0,0,33,33,2
"29",170,0,0,1,0,48,48,2
"29",202,1,0,0,1,35.5,28,2
"29",164,0,0,0,6,34.6666666666667,28,2
"29",215,1,0,1,0,38,33,2
"29",164,3,0,0,4,38,43,2
"29",93,1,0,0,0,38,38,1
"29",202,4,4,0,5,43.5384615384615,28,2
"29",149,3,0,0,0,59,72,1
"29",221,3,0,1,2,50.3333333333333,48,2
"29",173,4,1,7,0,43.6666666666667,52,2
"29",217,0,0,4,4,42.75,33,2
"29",98,4,0,0,3,40,28,1
"29",130,0,0,2,2,44.5,52,1
"29",93,7,0,0,2,40.5555555555556,33,1
"29",185,2,0,0,0,62.5,43,2
"29",115,1,0,0,0,62,62,1
"29",172,0,1,0,0,62,62,2
"29",105,0,4,0,0,64.5,62,1
"9",116,2,0,0,0,47.5,33,3
"9",182,1,0,0,0,38,38,3
"29",141,4,0,0,5,36.7777777777778,33,1
"29",192,2,6,0,1,50.6666666666667,57,2
"29",140,0,3,1,5,46,28,1
"29",162,18,1,5,3,47.5555555555556,62,2
"9",121,0,4,0,0,51,57,3
"29",197,0,8,0,1,47.5555555555556,43,2
"29",156,9,10,1,4,51.7083333333333,57,2
"29",176,1,0,0,0,62,62,2
"29",92,3,2,0,0,46.6,62,1
"29",165,0,0,0,1,28,28,2
"29",108,7,0,0,1,46.75,38,1
"29",96,1,1,1,2,48.6,38,1
"29",220,0,2,0,0,55,43,2
"29",128,2,6,4,0,47.5,43,1
"29",159,1,0,0,0,33,33,2
"29",95,1,0,0,0,28,28,1
"29",191,0,3,1,0,58.5,57,2
"29",149,0,0,1,0,28,28,1
"29",213,3,0,0,0,36.3333333333333,38,2
"29",163,26,1,6,5,44.1578947368421,28,2
"29",209,1,0,11,0,35.25,28,2
"29",215,0,0,2,0,29.5,26,2
"29",150,0,0,0,1,33,33,1
"29",207,0,0,4,0,36,33,2
"29",163,2,0,0,2,38,43,2
"29",197,1,0,0,0,38,38,2
"9",92,0,0,1,0,33,33,3
"29",204,0,0,1,1,43,38,2
"29",158,4,0,0,0,41.75,38,2
"29",181,0,0,0,2,38,38,2
"29",118,0,11,5,1,48.3529411764706,43,1
"9",197,0,0,1,0,33,33,3
"29",194,0,0,0,1,28,28,2
"29",124,0,1,0,0,43,43,1
"9",120,2,0,4,0,54.1666666666667,57,3
"29",146,4,24,2,2,49.78125,57,1
"29",197,0,10,0,0,48.1,43,2
"29",203,0,3,0,0,42.6666666666667,38,2
"29",214,11,0,0,7,45.6666666666667,38,2
"9",176,0,0,1,0,48,48,3
"29",205,3,0,0,0,44.3333333333333,28,2
"29",193,11,0,0,3,48.3571428571429,38,2
"9",118,9,7,21,0,42.5675675675676,38,3
"27",105,11,2,2,14,43.8965517241379,52,1
"29",190,0,0,4,3,36.8571428571429,48,2
"29",93,0,2,1,2,38.6,23,1
"29",136,0,3,0,0,49,52,1
"29",169,0,0,0,3,31.3333333333333,28,2
"29",106,2,0,0,1,52.3333333333333,62,1
"29",205,0,0,0,12,35.0833333333333,33,2
"29",220,2,0,0,2,41.5,33,2
"29",153,4,2,1,0,37.1428571428571,28,2
"29",178,1,1,0,1,44.3333333333333,33,2
"29",119,2,0,0,0,35.5,43,1
"29",186,0,4,9,10,42.9130434782609,57,2
"29",153,0,1,0,0,38,38,2
"29",139,10,5,9,6,36.8,43,1
"29",109,0,3,1,0,48.75,33,1
"29",160,0,1,0,0,38,38,2
"29",178,0,2,0,0,43,48,2
"29",188,2,0,0,0,62,62,2
"29",213,0,2,2,1,44.6,38,2
"29",93,0,3,0,0,50.6666666666667,57,1
"29",182,0,0,0,2,38,33,2
"29",147,0,1,1,0,57.5,67,1
"29",193,8,0,0,3,44.8181818181818,48,2
"9",225,0,0,5,0,42,48,3
"29",96,2,2,0,2,42.8333333333333,38,1
"29",204,1,0,0,0,33,33,2
"29",188,8,0,17,0,39.92,38,2
"9",115,1,0,0,0,43,43,3
"29",198,4,0,0,0,55.5,62,2
"29",210,0,1,0,2,34.3333333333333,28,2
"29",198,0,0,2,1,45.3333333333333,38,2
"29",124,2,4,1,1,49.5,57,1
"29",119,0,0,2,0,28,28,1
"9",159,2,0,1,0,31.3333333333333,28,3
"29",97,9,2,0,0,39.6363636363636,38,1
"29",93,0,6,0,0,48.1666666666667,52,1
"29",123,0,1,1,0,52.5,48,1
"29",166,0,1,0,0,52,52,2
"29",176,8,3,4,3,44.1111111111111,28,2
"29",92,0,5,0,0,54.4,38,1
"29",131,28,0,5,9,44.4523809523809,43,1
"29",208,0,0,1,3,38,43,2
"29",178,7,1,0,2,49,43,2
"29",217,0,0,2,3,40,33,2
"29",191,7,7,2,9,44.44,38,2
"29",211,2,2,4,3,42.4545454545455,33,2
"29",163,3,0,0,0,49.3333333333333,62,2
"46",94,0,0,1,0,23,23,1
"29",159,0,0,2,4,39.1666666666667,43,2
"29",217,9,0,0,5,42.7857142857143,28,2
"24",154,1,1,3,0,47.4,48,3
"9",177,6,0,0,0,38,38,3
"29",220,0,0,1,4,40.8,20,2
"29",118,0,0,1,0,48,48,1
"29",191,0,3,0,0,58.6666666666667,62,2
"29",94,0,3,0,0,49,38,1
"29",225,1,5,5,0,46.7272727272727,67,2
"29",200,4,0,0,0,44,33,2
"29",156,2,1,2,1,37,38,2
"29",93,0,0,1,0,48,48,1
"29",211,0,12,0,0,47.5,38,2
"9",101,3,0,0,0,54,62,3
"29",195,0,0,0,1,28,28,2
"29",158,0,0,0,4,35.5,33,2
"29",152,2,0,0,0,45,62,1
"29",206,2,1,0,8,40.5454545454545,28,2
"29",182,0,1,2,0,44.3333333333333,57,2
"24",92,0,3,0,0,52.3333333333333,38,1
"46",100,5,0,2,0,46.2857142857143,48,1
"29",98,3,1,0,0,50,43,1
"29",161,0,1,0,0,57,57,2
"29",214,0,16,9,3,45.9642857142857,48,2
"29",175,0,4,0,0,50,38,2
"29",93,0,1,0,0,52,52,1
"29",203,0,0,0,2,43,43,2
"29",101,0,2,0,2,36.5,38,1
"3",172,0,1,0,2,33,33,2
"29",107,14,21,4,5,44.1818181818182,62,1
"29",176,1,9,0,8,40.5,33,2
"9",92,0,4,0,0,58.5,62,3
"29",109,1,0,0,0,62,62,1
"29",127,0,0,1,0,23,23,1
"29",99,3,0,1,1,32,28,1
"29",140,8,1,4,2,41.6666666666667,43,1
"29",196,2,0,0,0,30.5,33,2
"29",191,1,0,0,2,38,38,2
"29",109,3,1,3,1,38.125,57,1
"29",151,0,2,0,0,45,38,1
"29",102,2,0,3,0,49.6,28,1
"9",140,0,9,0,0,48.6666666666667,67,3
"29",92,16,0,5,0,49.0952380952381,28,1
"29",208,3,0,0,2,44.8,38,2
"29",142,0,0,0,6,34.6666666666667,23,1
"9",211,2,0,0,0,43,43,3
"9",136,1,0,0,0,38,38,3
"29",113,0,0,0,10,37,38,1
"29",178,1,0,4,0,42.8,33,2
"29",208,3,0,0,0,52.6666666666667,43,2
"29",115,0,1,0,0,57,57,1
"29",125,0,0,0,1,43,43,1
"29",185,0,0,9,0,43,23,2
"29",179,7,0,0,0,47,43,2
"29",95,17,2,2,22,42.3023255813954,38,1
"46",156,8,0,2,0,39.4,33,3
"29",114,0,0,8,1,45.3333333333333,38,1
"29",200,0,0,0,1,38,38,2
"29",97,6,4,0,0,52.4,38,1
"29",191,7,5,2,0,43.3571428571429,33,2
"29",204,0,0,1,0,43,43,2
"29",127,0,6,0,0,49.1666666666667,38,1
"29",186,0,3,0,0,55.6666666666667,38,2
"29",160,0,4,1,0,47.6,48,2
"44",127,7,0,3,0,45,43,3
"29",141,0,4,0,3,45.5714285714286,38,1
"29",92,2,0,0,2,46,43,1
"9",175,0,0,8,0,37.25,20,3
"9",154,3,0,0,0,65.6666666666667,82,3
"29",101,0,2,0,0,40.5,38,1
"29",114,0,1,0,0,52,52,1
"9",176,2,5,0,0,48,57,3
"29",184,0,1,0,0,57,57,2
"29",97,0,0,0,47,36.5531914893617,28,1
"29",139,3,0,3,0,42.1666666666667,48,1
"29",149,2,0,0,0,50,72,1
"29",130,1,15,1,3,48.25,28,1
"29",163,0,11,0,0,54.1818181818182,67,2
"29",217,0,6,0,0,54.6666666666667,62,2
"9",105,2,0,0,0,62,62,3
"29",140,2,0,0,0,30.5,33,1
"29",105,0,0,2,9,39.8181818181818,38,1
"29",224,7,2,0,5,44.7142857142857,57,2
"29",118,0,7,0,0,50.2857142857143,67,1
"41",225,2,7,8,0,41.1764705882353,48,2
"29",206,1,0,0,0,43,43,2
"29",98,15,7,0,8,43.4666666666667,33,1
"29",118,11,5,0,0,52.25,62,1
"29",176,1,0,0,0,43,43,2
"29",106,3,0,1,5,36.7777777777778,52,1
"41",142,2,0,1,2,39,43,3
"29",215,1,0,0,5,36.3333333333333,48,2
"21",208,0,0,2,0,30.5,28,2
"29",183,15,3,3,1,42.6818181818182,33,2
"29",162,1,2,0,3,43.5,43,2
"29",140,1,13,7,1,44.3636363636364,38,1
"29",108,0,0,1,2,28,23,1
"29",221,0,1,0,0,62,62,2
"29",98,0,4,0,8,43.1666666666667,57,1
"29",165,0,1,1,0,42.5,28,2
"29",102,0,0,2,0,35.5,23,1
"29",186,1,0,0,0,33,33,2
"41",125,3,15,5,9,43.03125,38,1
"9",169,0,5,0,0,64,67,3
"29",172,2,0,0,0,33,33,2
"29",92,4,3,1,4,48.4166666666667,62,1
"29",177,0,3,0,0,62,62,2
"9",101,1,0,5,0,37.3333333333333,20,3
"29",115,0,0,0,1,43,43,1
"29",181,4,5,0,0,53.5555555555556,38,2
"9",196,0,4,0,0,59.5,62,3
"29",183,0,1,1,0,56,55,2
"29",199,8,0,0,0,58.125,38,2
"29",165,0,2,0,2,47.5,43,2
"29",198,0,1,0,2,36,52,2
"9",137,0,20,11,0,48.0322580645161,52,3
"29",202,0,0,1,0,48,48,2
"29",113,0,1,7,0,39.125,67,1
"29",169,0,1,0,0,52,52,2
"29",108,0,0,1,3,41.75,33,1
"29",170,6,1,0,0,47.2857142857143,62,2
"29",124,0,2,1,20,40.2608695652174,43,1
"29",170,0,0,0,2,38,43,2
"29",212,2,1,0,0,42.6666666666667,33,2
"29",162,0,1,0,0,48,48,2
"29",103,0,1,3,0,41.75,48,1
"9",192,3,0,0,0,51,72,3
"9",106,0,1,0,0,62,62,3
"29",200,3,4,9,8,38.8333333333333,38,2
"24",100,5,0,0,0,43.2,38,1
"29",96,0,3,0,0,50.6666666666667,57,1
"24",172,0,2,0,0,59.5,57,2
"29",107,13,11,8,30,40.8064516129032,20,1
"29",197,0,0,1,0,48,48,2
"29",154,1,0,0,0,43,43,2
"29",158,4,0,1,0,47.6,28,2
"29",190,0,0,0,4,38,28,2
"29",102,0,0,1,0,23,23,1
"29",102,22,2,13,12,42.2244897959184,38,1
"46",112,0,0,1,0,33,33,1
"29",135,0,2,1,0,46,48,1
"44",147,3,0,0,0,54,62,3
"29",143,2,0,0,0,50,62,1
"29",155,3,0,0,0,33,33,2
"29",217,1,0,0,3,35.5,43,2
"29",133,0,1,0,0,38,38,1
"29",188,10,5,4,5,46.5,57,2
"29",128,0,1,0,0,38,38,1
"29",146,2,0,0,0,50,62,1
"29",220,3,0,0,0,49.3333333333333,43,2
"29",115,4,0,0,0,47.75,43,1
"29",165,0,1,0,0,67,67,2
"29",156,0,8,0,2,41.7,57,2
"9",146,2,1,7,0,42.9,57,3
"29",96,1,0,1,2,36.75,33,1
"44",119,4,0,2,0,37.6666666666667,20,1
"29",207,3,0,1,0,61,62,2
"29",180,14,5,6,2,52.0740740740741,38,2
"29",115,0,0,7,0,37.8571428571429,20,1
"9",99,5,0,0,0,42.8,38,3
"29",168,4,1,6,8,39.6842105263158,38,2
"29",147,3,5,5,9,46.2727272727273,38,1
"29",95,0,1,0,0,48,48,1
"29",140,0,0,1,0,48,48,1
"29",114,1,0,1,0,45.5,48,1
"46",126,0,0,1,0,28,28,1
"9",93,2,0,0,0,62,62,3
"22",102,16,0,0,0,57.1875,82,1
"29",175,6,0,0,0,39.5,28,2
"29",105,1,0,0,1,38,33,1
"29",165,0,4,0,0,51.25,38,2
"44",173,0,1,4,0,45.8,52,2
"29",131,3,3,1,3,49.5,38,1
"29",98,0,1,0,0,52,52,1
"29",95,1,0,4,0,40,33,1
"29",105,0,5,0,0,52.4,57,1
"29",185,14,3,3,16,41.3333333333333,62,2
"29",112,0,0,0,5,33,33,1
"29",94,0,4,0,0,42.75,38,1
"29",154,0,1,1,0,37.5,52,2
"29",92,0,0,1,0,57,57,1
"29",199,4,9,0,15,44.6785714285714,48,2
"9",163,1,1,1,0,39.3333333333333,38,3
"29",136,0,6,1,0,46.1428571428571,38,1
"29",193,0,0,0,1,33,33,2
"29",189,3,0,3,0,37.1666666666667,33,2
"29",191,1,0,1,0,43,48,2
"9",178,0,3,0,0,46,38,3
"29",109,6,0,3,6,44.0666666666667,38,1
"29",103,0,5,0,13,39.0555555555556,38,1
"29",189,0,0,0,1,28,28,2
"29",95,17,4,2,0,48.304347826087,38,1
"46",116,1,0,0,0,38,38,1
"29",101,5,0,0,0,40.4,33,1
"44",190,1,1,0,0,55,67,2
"29",178,2,0,0,1,47.6666666666667,38,2
"29",225,0,0,1,3,43,43,2
"9",129,4,3,4,0,51.6363636363636,38,3
"9",92,5,2,0,0,50.2857142857143,57,3
"29",219,3,0,1,0,34.25,28,2
"29",185,0,4,0,4,45.875,43,2
"29",128,2,1,4,8,40.2,48,1
"29",119,0,4,2,0,47.6666666666667,48,1
"29",161,0,2,0,0,67,67,2
"29",94,0,3,1,0,56,57,1
"29",178,0,0,7,10,37.7058823529412,33,2
"29",113,0,1,0,0,62,62,1
"29",205,1,0,1,0,28,28,2
"9",144,0,0,2,0,20,20,3
"29",155,0,1,8,3,27.5833333333333,28,2
"29",108,10,0,0,0,49.6,62,1
"29",204,1,0,0,0,43,43,2
"9",134,2,5,5,0,50.5833333333333,57,3
"29",171,7,0,0,0,41.4285714285714,43,2
"29",93,0,0,0,4,35.5,33,1
"29",108,2,3,0,4,42.2222222222222,28,1
"29",168,0,5,3,3,40.9090909090909,38,2
"9",137,0,1,0,0,57,57,3
"29",173,0,0,2,4,35.5,33,2
"29",152,9,9,2,0,47.2,48,1
"29",187,8,0,4,0,37.6666666666667,48,2
"29",184,1,0,0,0,33,33,2
"29",219,1,1,0,0,42.5,57,2
"29",152,0,0,0,3,38,48,1
"29",114,0,0,0,1,33,33,1
"29",98,0,6,0,0,46.6666666666667,38,1
"24",116,2,0,0,0,45,62,1
"29",104,5,2,0,2,46.2222222222222,52,1
"29",118,19,2,0,0,44.3809523809524,38,1
"41",172,0,0,2,0,40.5,33,2
"29",92,0,10,3,0,51.3076923076923,48,1
"24",99,3,2,3,6,39.0714285714286,23,1
"29",95,0,0,0,1,38,38,1
"29",174,2,2,5,0,46.8888888888889,62,2
"29",209,0,2,0,2,50,57,2
"29",156,9,0,0,0,34.6666666666667,33,2
"29",139,0,0,1,0,48,48,1
"29",103,0,0,1,0,33,33,1
"29",141,0,1,0,0,38,38,1
"29",153,0,4,0,0,59.5,52,2
"11",127,0,2,1,0,51,48,3
"29",95,3,0,0,0,44.3333333333333,28,1
"24",109,0,2,1,0,50.6666666666667,28,1
"29",125,0,2,0,0,64.5,62,1
"29",99,1,0,0,1,50,62,1
"9",139,0,1,0,0,57,57,3
"29",201,2,0,0,0,43,43,2
"29",154,0,1,1,0,44,50,2
"29",216,3,0,0,3,33.8333333333333,43,2
"29",123,0,0,0,1,33,33,1
"29",160,2,0,1,0,41,52,2
"29",199,1,0,0,0,72,72,2
"29",107,3,0,4,8,41.4666666666667,82,1
"9",175,4,1,6,0,44.6363636363636,48,3
"9",147,3,2,0,0,48.4,28,3
"29",103,1,0,0,1,35.5,43,1
"9",126,3,0,0,0,36.3333333333333,38,3
"29",125,3,3,1,0,44.8571428571429,28,1
"29",190,0,2,0,0,52,52,2
"27",93,0,6,13,6,42.4,28,1
"9",124,30,0,5,0,47.8285714285714,62,3
"29",165,0,0,0,3,36.3333333333333,38,2
"29",115,9,2,2,5,45.7222222222222,43,1
"29",197,0,1,3,8,44.0833333333333,43,2
"29",112,7,0,0,0,49.1428571428571,38,1
"29",176,7,0,1,3,42.3636363636364,28,2
"29",112,4,0,4,1,37.5555555555556,50,1
"9",156,1,7,8,0,47.25,67,3
"29",197,0,0,1,0,33,33,2
"9",109,0,0,4,0,45.25,48,3
"29",160,5,0,1,0,37.8333333333333,33,2
"29",225,0,1,1,0,30.5,23,2
"21",107,33,2,2,10,45.8085106382979,43,1
"9",110,3,2,9,0,39.9285714285714,52,3
"34",126,0,2,0,0,38,38,1
"29",184,1,0,0,0,28,28,2
"29",218,1,0,0,0,38,38,2
"29",218,4,3,2,2,42.5454545454545,38,2
"29",136,0,0,0,18,39.9444444444444,38,1
"29",214,8,1,0,4,43.6923076923077,28,2
"42",123,12,1,8,0,44.3809523809524,57,1
"29",96,0,11,1,0,53,52,1
"29",135,0,1,0,0,62,62,1
"29",160,1,0,1,0,33,28,2
"29",140,0,0,0,1,23,23,1
"29",154,0,0,1,0,48,48,2
"29",162,0,5,0,0,49.2,52,2
"34",102,0,0,1,0,48,48,1
"29",101,3,0,12,4,39.1052631578947,28,1
"29",101,4,1,10,4,46.4210526315789,38,1
"29",92,2,4,5,14,43.8,65,1
"29",178,3,0,0,0,46,33,2
"29",144,1,3,0,6,38.8,38,1
"29",177,5,0,0,0,45.6,43,2
"44",162,4,0,19,0,42.304347826087,43,3
"29",101,3,2,3,0,44.625,43,1
"29",96,2,5,0,1,48.75,43,1
"29",219,0,1,0,0,67,67,2
"29",172,0,1,1,2,42.75,33,2
"29",138,0,1,0,0,38,38,1
"29",136,1,0,0,0,62,62,1
"29",216,0,2,0,6,41.5,43,2
"29",225,1,0,0,0,62,62,2
"29",96,0,0,1,0,57,57,1
"29",101,3,0,1,0,51.25,48,1
"29",209,2,0,0,0,33,33,2
"29",134,0,1,0,0,38,38,1
"29",224,0,0,4,0,28,38,2
"29",149,1,1,1,1,52.5,48,1
"29",106,0,0,1,3,39.25,38,1
"29",172,1,0,0,3,31.75,38,2
"29",194,5,7,0,1,44.2307692307692,33,2
"29",204,1,0,0,0,55,55,2
"29",107,0,0,0,7,39.4285714285714,43,1
"29",204,0,0,0,1,38,38,2
"29",164,1,0,0,0,33,33,2
"29",121,2,1,0,0,44.3333333333333,38,1
"9",110,0,10,0,0,50.8,52,3
"9",97,12,1,0,0,59.2307692307692,38,3
"29",147,0,1,0,0,62,62,1
"29",220,1,0,0,0,43,43,2
"29",93,0,0,0,1,43,43,1
"29",110,0,3,0,0,55.6666666666667,67,1
"9",186,0,4,4,0,38.5,57,3
"29",212,1,1,3,2,43.1428571428571,28,2
"29",165,10,0,1,0,48.0909090909091,43,2
"29",105,1,0,0,0,33,33,1
"29",100,0,2,0,0,52,52,1
"9",164,0,3,0,0,52,52,3
"29",120,1,0,0,1,38,38,1
"29",162,0,3,0,0,49,57,2
"29",139,0,0,5,0,39,48,1
"29",180,0,6,0,0,49.1666666666667,38,2
"29",127,0,5,0,2,44.1428571428571,67,1
"29",217,2,0,0,0,62,62,2
"29",163,0,1,0,3,42.75,43,2
"29",191,2,0,0,0,62.5,82,2
"29",157,0,1,0,0,52,52,2
"29",157,0,0,2,0,25.5,28,2
"29",103,0,6,0,0,55.5,43,1
"29",220,0,1,0,19,36.2,28,2
"29",112,1,1,3,1,47.5,67,1
"29",185,0,0,1,0,48,48,2
"29",109,5,10,8,6,39.4827586206897,28,1
"29",168,10,0,6,8,42.375,38,2
"29",165,1,4,1,0,42.6666666666667,43,2
"9",186,0,0,3,0,42,28,3
"29",185,4,0,0,1,38.8,28,2
"29",149,11,3,2,12,45.75,62,1
"24",100,0,0,4,0,40.5,48,1
"29",106,0,0,0,7,39.7142857142857,38,1
"29",175,6,9,14,26,40.8727272727273,43,2
"29",220,4,0,4,1,43.6666666666667,38,2
"29",98,2,3,3,1,54,48,1
"29",218,0,2,2,1,50.8,57,2
"29",215,5,0,0,7,41.8333333333333,38,2
"29",203,0,0,3,4,32.7142857142857,23,2
"29",123,0,0,0,1,33,33,1
"9",133,15,2,13,0,44.1333333333333,48,3
"29",113,3,0,5,2,37,28,1
"29",202,0,2,0,0,54.5,52,2
"29",223,0,0,2,0,35.5,48,2
"29",188,0,0,0,3,33,28,2
"29",202,0,2,0,0,38,38,2
"29",175,2,5,0,3,46.2,38,2
"29",187,0,8,0,0,52.5,67,2
"29",112,5,0,0,4,37.4444444444444,48,1
"29",115,3,0,1,0,38,38,1
"29",168,2,4,0,0,41,33,2
"29",103,1,0,0,0,33,33,1
"29",113,0,0,0,6,38.8333333333333,33,1
"21",177,0,0,2,0,45.5,48,2
"29",127,3,0,2,0,37,38,1
"29",127,2,1,0,3,46,33,1
"29",158,34,0,0,2,44.6944444444444,38,2
"29",146,0,2,0,0,47.5,57,1
"29",183,0,4,0,0,47.5,52,2
"29",140,2,0,0,0,55,82,1
"29",174,0,11,2,0,50.0769230769231,57,2
"29",102,0,0,1,0,28,28,1
"34",129,0,22,1,0,47.4782608695652,52,3
"29",165,4,0,0,2,42.5,43,2
"29",101,1,1,5,0,41.4285714285714,38,1
"29",92,0,0,6,0,37,52,1
"29",163,0,0,1,22,36.2608695652174,23,2
"29",155,5,4,0,0,49.3333333333333,57,2
"29",181,3,6,0,0,49.6666666666667,48,2
"29",121,1,1,0,0,38,28,1
"29",94,18,0,4,0,48.3636363636364,28,1
"29",194,2,0,0,0,46.5,55,2
