country,day_in_year,trousers,skirts,blouses,sale,avg_price,last_product_price
29,140,2,1,2,2,54.0,33
29,140,0,8,0,0,56.0,57
9,140,4,0,1,0,37.8,23
9,140,6,0,3,0,43.888888888888886,43
29,140,0,1,0,0,43.0,43
29,140,0,2,2,0,43.75,48
29,140,0,3,0,1,57.25,67
29,140,0,0,0,1,38.0,38
29,140,0,0,1,4,34.0,43
29,140,5,0,3,0,43.5,33
29,140,3,0,0,0,53.333333333333336,60
9,140,9,0,0,0,45.666666666666664,62
29,140,1,0,1,0,35.5,28
29,140,2,0,0,2,35.5,38
29,140,0,0,0,1,38.0,38
29,140,3,0,0,0,54.0,38
29,140,1,6,7,3,45.8235294117647,28
29,140,0,0,2,0,38.0,43
29,140,0,0,1,1,52.5,57
29,140,0,1,0,0,57.0,57
29,140,1,4,2,3,40.1,62
29,140,3,8,5,0,44.125,43
29,140,0,0,2,2,36.75,43
29,140,0,3,2,3,43.875,48
29,140,0,4,0,0,49.75,57
29,140,0,6,0,0,46.0,43
29,140,0,1,0,0,38.0,38
29,140,3,3,2,5,42.07692307692308,28
29,140,0,6,0,0,52.333333333333336,38
29,140,5,11,3,7,41.0,33
29,140,0,0,0,1,23.0,23
29,140,1,0,0,0,38.0,38
29,140,6,3,2,0,52.0,57
29,140,0,0,2,8,37.5,33
29,140,4,0,9,34,38.1063829787234,33
29,140,1,1,3,0,44.8,52
29,140,0,1,0,0,38.0,38
29,140,0,3,0,0,54.0,52
29,140,1,2,0,2,44.8,33
29,140,0,2,0,0,52.0,52
29,140,0,5,0,0,52.4,38
29,140,1,1,3,3,44.625,33
29,140,2,0,11,1,40.92857142857143,43
9,140,0,1,0,0,52.0,52
29,140,0,4,0,0,54.75,57
29,140,0,0,3,0,39.666666666666664,33
29,140,3,0,0,0,43.0,43
29,140,2,0,0,0,55.0,82
29,140,0,0,2,0,52.5,57
29,140,0,3,1,5,46.0,28
29,140,4,1,8,5,41.44444444444444,52
29,140,1,0,0,0,38.0,38
29,140,0,0,1,0,48.0,48
29,140,3,0,0,1,38.0,43
29,140,0,0,1,0,33.0,33
29,140,3,7,0,2,43.5,38
29,140,0,3,1,1,46.6,48
29,140,4,0,0,0,40.5,38
29,140,1,0,0,4,42.4,55
29,140,3,1,4,0,42.25,48
29,140,5,2,0,2,41.666666666666664,38
29,140,0,2,5,8,38.06666666666667,43
46,140,3,3,0,0,44.166666666666664,52
29,140,1,0,1,5,37.142857142857146,28
29,140,0,7,0,0,49.0,48
29,140,3,9,1,0,53.07692307692308,57
29,140,3,1,1,0,49.4,57
9,140,6,0,2,0,48.25,38
29,140,0,4,3,3,47.6,48
9,140,0,9,0,0,48.666666666666664,67
29,140,4,0,3,0,41.285714285714285,28
29,140,2,5,0,0,48.142857142857146,62
29,140,3,0,0,0,51.0,72
29,140,1,4,1,6,42.833333333333336,33
46,140,0,0,1,5,38.0,48
29,140,2,2,3,1,49.125,33
29,140,4,5,2,0,48.72727272727273,62
46,140,4,3,4,0,41.36363636363637,38
46,140,0,4,0,0,60.75,57
29,140,3,2,0,4,45.111111111111114,43
22,140,1,0,0,0,38.0,38
29,140,0,1,1,6,42.875,33
29,140,1,0,0,0,38.0,38
29,140,0,14,0,5,49.36842105263158,62
29,140,2,0,1,0,47.666666666666664,48
16,140,5,3,6,2,49.375,65
29,140,2,0,1,3,40.333333333333336,23
34,140,11,1,5,0,45.0,48
29,140,0,5,2,0,46.714285714285715,57
29,140,4,5,8,0,39.588235294117645,48
29,140,0,0,6,4,34.0,43
29,140,1,1,0,1,43.0,43
29,140,0,1,0,0,38.0,38
29,140,0,0,1,1,25.5,23
9,140,3,0,6,0,48.111111111111114,62
9,140,5,0,0,0,44.4,38
44,140,3,2,4,0,46.44444444444444,62
46,140,1,0,0,0,62.0,62
46,140,1,0,0,0,43.0,43
46,140,1,0,0,0,38.0,38
29,140,18,10,11,10,42.714285714285715,33
29,140,0,3,2,0,47.6,38
29,140,0,3,3,3,41.111111111111114,57
29,140,0,0,1,0,48.0,48
29,140,0,0,1,0,55.0,55
29,140,2,0,0,0,50.0,62
29,140,4,3,2,1,43.0,33
9,140,0,3,1,0,46.25,57
29,140,0,1,1,0,57.5,48
29,140,1,4,1,0,46.833333333333336,38
29,140,0,2,0,0,59.5,62
9,140,4,6,36,0,40.130434782608695,38
9,140,2,2,3,0,38.42857142857143,38
9,140,1,0,0,0,43.0,43
9,140,29,1,0,0,48.93333333333333,62
29,140,1,2,0,2,39.8,28
29,140,3,0,0,0,33.0,28
9,140,0,1,19,0,40.45,57
9,140,0,3,1,0,47.5,23
29,140,2,0,0,0,30.5,33
29,140,2,0,0,0,62.0,62
29,140,0,0,3,0,28.0,28
41,140,0,2,1,0,41.333333333333336,43
9,140,2,0,0,0,40.5,43
29,140,1,1,0,0,57.0,52
44,140,1,0,0,0,60.0,60
29,140,0,0,0,1,33.0,33
9,140,5,0,0,0,49.8,82
29,141,1,0,0,0,28.0,28
9,141,3,0,0,0,39.333333333333336,62
9,141,6,0,0,0,36.333333333333336,43
9,141,0,0,2,0,23.0,26
29,141,0,0,2,0,38.0,28
9,141,2,0,0,0,40.5,38
29,141,2,0,0,0,38.0,38
9,141,6,0,0,0,49.333333333333336,38
29,141,5,2,6,0,42.84615384615385,43
9,141,12,11,12,6,42.390243902439025,57
29,141,1,0,0,0,28.0,28
29,141,2,1,3,2,37.875,38
29,141,0,4,0,0,50.0,62
9,141,2,0,1,0,46.0,52
29,141,1,1,10,0,43.333333333333336,33
9,141,21,5,13,0,44.07692307692308,62
29,141,1,1,0,0,55.0,62
9,141,0,1,0,0,57.0,57
29,141,5,0,0,0,52.4,62
29,141,4,2,5,0,44.54545454545455,62
29,141,0,4,0,0,58.5,62
29,141,0,2,0,0,52.5,38
29,141,4,1,2,1,48.5,43
9,141,0,1,3,0,45.75,57
29,141,8,0,1,2,46.09090909090909,55
29,141,2,1,2,2,41.285714285714285,48
29,141,0,0,1,0,28.0,28
29,141,0,0,0,2,38.0,28
29,141,2,0,1,2,37.0,43
29,141,0,0,1,0,23.0,23
29,141,0,0,2,0,30.5,28
29,141,5,0,0,3,44.0,43
24,141,0,0,1,0,28.0,28
29,141,2,0,0,0,50.0,62
24,141,3,0,0,0,36.333333333333336,38
29,141,0,0,1,1,45.5,43
29,141,0,5,4,0,51.0,57
29,141,0,12,8,0,42.85,57
29,141,4,1,6,0,42.36363636363637,48
9,141,5,0,0,0,48.2,60
9,141,1,0,0,0,43.0,43
29,141,2,0,1,0,46.0,48
24,141,0,0,1,0,48.0,48
29,141,3,0,0,0,42.666666666666664,28
29,141,10,0,0,7,49.411764705882355,72
29,141,3,0,0,0,41.333333333333336,38
29,141,2,1,2,0,47.4,62
29,141,12,0,3,2,41.705882352941174,33
29,141,0,4,0,0,51.25,67
29,141,0,4,0,0,57.25,57
29,141,0,1,0,1,35.5,38
29,141,0,0,1,0,28.0,28
29,141,0,0,1,6,33.714285714285715,48
29,141,5,5,8,0,46.44444444444444,57
29,141,4,0,0,0,62.0,62
29,141,0,10,0,0,47.1,57
29,141,0,0,1,0,48.0,48
29,141,0,4,0,3,44.142857142857146,48
29,141,1,7,2,3,44.53846153846154,33
29,141,0,2,0,2,42.5,28
29,141,0,4,0,3,45.57142857142857,38
29,141,1,0,1,1,31.333333333333332,33
29,141,0,2,5,2,42.888888888888886,28
29,141,0,8,0,0,45.75,57
29,141,0,2,0,0,62.0,62
29,141,1,5,0,3,42.666666666666664,38
29,141,0,4,0,0,62.0,67
29,141,0,0,8,0,41.625,28
29,141,4,0,0,5,36.77777777777778,33
29,141,1,0,0,0,43.0,43
29,141,0,1,0,1,35.5,38
29,141,7,4,6,3,43.55,48
29,141,2,1,1,1,40.0,38
29,141,2,3,1,1,46.142857142857146,23
29,141,3,1,10,0,42.0,62
29,141,4,1,2,4,34.72727272727273,52
29,141,0,0,5,1,42.166666666666664,38
29,141,2,0,0,0,33.0,28
29,141,0,0,1,1,43.0,38
29,141,0,3,1,2,46.666666666666664,33
29,141,2,0,0,0,47.5,33
29,141,3,0,0,0,62.0,62
29,141,3,0,0,0,46.0,38
29,141,0,2,0,0,47.5,57
29,141,5,0,0,0,40.8,38
29,141,2,0,0,1,29.666666666666668,23
29,141,0,3,0,0,63.666666666666664,62
29,141,5,0,0,0,55.4,38
29,141,6,3,10,6,43.72,48
29,141,1,0,0,0,33.0,33
29,141,0,0,1,0,43.0,43
34,141,0,1,2,0,36.333333333333336,38
29,141,5,1,0,2,40.625,43
29,141,0,9,0,0,55.55555555555556,57
29,141,0,0,1,0,28.0,28
29,141,0,0,7,0,40.57142857142857,52
24,141,1,0,0,0,33.0,33
29,141,7,3,2,8,42.4,38
29,141,3,0,0,1,52.75,38
29,141,0,0,0,2,33.0,43
29,141,1,1,0,1,39.333333333333336,52
29,141,6,2,7,0,49.266666666666666,62
9,141,1,0,1,0,35.5,43
29,141,0,1,0,0,57.0,57
29,141,2,0,0,0,38.0,38
29,141,5,1,1,0,48.42857142857143,52
29,141,9,0,17,0,44.46153846153846,33
29,141,0,1,0,0,38.0,38
29,141,1,1,1,0,45.666666666666664,23
9,141,1,0,2,0,50.666666666666664,38
29,141,4,0,7,7,40.27777777777778,55
29,141,1,0,3,9,40.84615384615385,48
29,141,0,3,0,0,44.333333333333336,38
29,141,1,0,0,0,38.0,38
29,141,2,1,0,2,36.0,38
29,141,0,1,0,0,52.0,52
29,141,0,2,1,2,43.8,38
29,141,1,0,3,2,41.333333333333336,38
29,141,3,2,0,0,34.0,43
9,141,7,6,16,0,44.86206896551724,62
29,141,4,1,2,2,43.44444444444444,23
29,141,0,0,3,0,43.0,48
29,141,2,0,2,2,38.0,33
29,141,7,1,4,5,42.0,62
29,141,24,0,0,10,39.0,33
46,141,0,2,0,1,41.333333333333336,38
46,141,0,0,0,4,40.5,38
29,141,0,0,1,0,48.0,48
29,141,4,0,6,0,49.8,62
44,141,1,2,1,0,41.5,38
29,141,1,1,5,6,39.76923076923077,48
9,141,5,3,3,0,40.09090909090909,28
29,141,0,0,3,3,40.5,43
29,141,0,0,1,0,33.0,33
29,141,0,0,1,0,28.0,28
29,141,2,4,5,0,43.45454545454545,38
29,141,0,4,0,0,46.25,57
9,141,4,1,2,0,44.285714285714285,38
29,141,2,0,2,0,47.75,62
29,141,0,2,1,2,42.8,43
29,141,4,0,0,0,43.5,60
29,141,7,6,5,1,42.21052631578947,38
9,141,0,2,0,0,42.5,33
29,141,4,0,0,0,44.0,62
29,141,0,0,3,0,34.666666666666664,28
29,141,0,0,1,1,30.5,28
29,141,0,0,1,0,48.0,48
29,141,0,1,0,0,52.0,52
29,141,2,5,2,8,40.23529411764706,48
29,141,0,4,0,0,58.25,57
29,141,0,1,0,0,38.0,38
29,141,0,4,0,9,38.53846153846154,43
29,141,1,0,0,3,37.75,62
29,141,1,1,4,1,45.57142857142857,33
29,141,20,0,0,38,39.189655172413794,38
29,141,0,3,3,1,42.42857142857143,38
29,141,2,0,0,0,72.0,62
29,141,2,1,1,1,36.8,33
29,141,0,4,0,1,52.4,33
16,141,1,0,0,0,60.0,60
29,141,0,4,0,0,59.5,57
12,141,5,0,0,0,49.6,43
29,141,2,0,0,1,39.666666666666664,38
9,141,1,1,0,0,45.0,57
9,141,2,0,0,0,50.0,62
9,141,7,3,2,0,47.166666666666664,57
9,141,9,0,0,0,55.333333333333336,82
29,141,0,5,7,4,38.9375,48
29,141,0,0,0,1,38.0,38
46,141,0,1,0,0,52.0,52
46,141,0,1,0,0,52.0,52
46,141,1,0,0,0,38.0,38
46,141,1,0,0,0,43.0,43
29,141,0,0,12,9,39.76190476190476,33
29,141,0,1,1,1,44.666666666666664,48
29,141,2,3,9,3,46.11764705882353,52
29,141,3,6,0,0,49.111111111111114,52
29,141,0,0,4,0,39.0,23
29,141,2,1,0,3,39.5,28
29,141,1,0,0,0,38.0,38
29,141,6,0,0,0,43.666666666666664,82
29,141,0,0,0,2,38.0,38
9,141,1,0,0,0,38.0,38
9,141,1,0,0,0,43.0,43
9,141,9,0,1,0,46.8,43
29,141,0,2,0,0,52.0,52
29,141,1,0,0,0,33.0,33
29,141,1,0,1,0,43.0,48
29,141,1,0,0,1,40.5,38
44,141,5,3,0,0,55.875,57
29,141,1,3,1,0,47.6,62
29,141,0,1,0,0,57.0,57
29,141,3,0,0,3,39.5,33
29,141,4,0,0,0,55.0,38
46,141,1,1,0,0,42.5,52
29,141,2,0,0,0,30.5,28
29,141,3,12,4,13,44.09375,38
29,141,0,0,0,3,34.666666666666664,28
29,141,3,3,0,7,42.46153846153846,57
9,141,4,2,2,0,42.125,23
9,141,4,3,0,0,53.714285714285715,48
9,141,2,0,0,0,35.5,33
29,141,5,0,1,3,40.111111111111114,28
29,142,1,0,4,0,42.0,48
29,142,0,0,2,0,43.0,43
21,142,0,0,1,0,28.0,28
29,142,3,0,1,0,50.0,33
46,142,4,0,3,0,45.57142857142857,38
9,142,2,3,2,0,41.285714285714285,33
9,142,0,3,1,0,52.25,57
9,142,6,11,0,0,47.411764705882355,62
29,142,3,2,1,0,56.333333333333336,57
9,142,25,0,0,0,50.36,38
9,142,1,0,0,0,72.0,72
9,142,1,4,5,0,43.6,33
46,142,0,0,1,0,28.0,28
9,142,13,4,15,0,46.75,48
29,142,1,1,0,0,33.0,38
29,142,2,10,0,0,46.416666666666664,48
29,142,1,0,0,0,38.0,38
29,142,0,1,0,1,42.5,52
9,142,4,3,0,0,45.42857142857143,62
29,142,0,0,0,7,33.0,38
9,142,0,0,2,0,48.0,48
9,142,0,2,0,0,52.5,67
9,142,0,0,2,0,38.0,28
29,142,1,0,0,2,38.0,38
29,142,0,5,0,0,46.4,52
24,142,2,3,0,3,47.625,38
29,142,0,2,0,0,59.5,67
29,142,4,0,0,0,52.75,43
29,142,5,0,3,0,40.125,28
29,142,5,0,0,0,51.0,55
29,142,7,5,0,0,47.916666666666664,62
29,142,3,2,5,3,41.84615384615385,43
29,142,4,2,0,0,37.166666666666664,38
29,142,0,2,2,3,40.57142857142857,57
41,142,2,0,1,2,39.0,43
29,142,8,5,2,10,42.68,38
37,142,1,0,1,2,31.75,28
24,142,0,6,0,8,41.5,38
29,142,2,0,1,0,39.333333333333336,23
29,142,14,0,0,0,42.642857142857146,33
29,142,0,6,2,2,44.7,62
29,142,1,0,0,0,38.0,38
29,142,6,0,1,1,46.125,38
29,142,4,0,0,0,55.5,62
29,142,1,0,0,0,43.0,43
29,142,0,1,0,2,46.0,38
9,142,3,0,0,0,62.0,62
29,142,12,0,3,0,51.666666666666664,48
9,142,7,0,4,0,48.45454545454545,43
9,142,0,1,0,0,57.0,57
29,142,0,0,0,6,34.666666666666664,23
29,142,3,0,0,0,34.666666666666664,43
9,142,0,0,1,0,43.0,43
29,142,2,0,0,0,61.0,62
29,142,0,2,0,0,50.0,57
29,142,12,3,3,3,49.523809523809526,48
29,142,3,0,0,1,39.25,48
29,142,2,0,0,0,52.5,43
29,142,0,0,1,0,48.0,48
29,142,1,0,0,0,62.0,62
29,142,0,1,0,4,40.8,48
29,142,0,6,0,1,46.857142857142854,57
29,142,0,0,1,0,33.0,33
29,142,3,0,0,1,58.75,38
29,142,0,2,0,0,54.5,52
29,142,0,1,0,11,36.333333333333336,33
29,142,0,3,0,0,54.0,67
29,142,0,1,2,0,44.666666666666664,38
29,142,0,23,0,0,49.869565217391305,33
29,142,7,5,7,5,41.166666666666664,38
29,142,0,1,0,0,43.0,43
29,142,0,0,0,1,28.0,28
29,142,1,0,1,1,34.666666666666664,43
29,142,1,0,4,6,39.36363636363637,48
29,142,2,0,0,2,31.75,28
29,142,0,0,1,9,35.5,43
29,142,0,0,2,0,48.0,48
29,142,2,0,4,1,44.285714285714285,38
29,142,0,0,10,0,38.7,48
29,142,0,1,1,0,30.5,28
29,142,5,5,0,0,49.1,43
29,142,5,2,3,0,46.8,62
29,142,0,0,2,0,42.5,57
29,142,2,0,0,0,55.0,72
29,142,0,0,0,1,33.0,33
29,142,1,0,0,0,43.0,43
29,142,0,5,3,0,45.625,38
29,142,0,2,7,4,42.76923076923077,28
29,142,1,1,1,0,47.333333333333336,52
29,142,2,8,0,5,44.6,57
29,142,0,0,0,1,33.0,33
29,142,0,0,0,2,43.0,43
29,142,1,0,6,0,44.142857142857146,38
29,142,14,0,3,6,45.391304347826086,43
29,142,0,2,0,0,38.0,38
29,142,2,0,0,0,30.5,33
29,142,0,2,0,0,52.5,38
29,142,0,5,0,0,47.6,38
29,142,7,0,0,0,45.57142857142857,62
29,142,4,1,8,0,38.84615384615385,62
29,142,3,13,5,4,48.6,28
29,142,4,1,3,0,35.5,48
29,142,0,0,1,0,57.0,57
29,142,0,0,0,1,38.0,38
29,142,5,1,7,1,43.5,52
29,142,0,1,0,0,48.0,48
29,142,40,0,0,0,51.25,43
29,142,2,6,6,0,41.857142857142854,38
29,142,0,0,3,0,35.0,57
29,142,5,6,0,11,41.86363636363637,48
29,142,0,1,3,3,41.285714285714285,28
29,142,0,1,0,0,62.0,62
29,142,2,3,0,1,49.166666666666664,43
29,142,0,2,2,6,42.9,33
29,142,0,4,0,2,50.666666666666664,52
29,142,0,1,0,0,57.0,57
29,142,0,4,0,0,46.25,52
29,142,0,3,0,2,40.8,52
29,142,0,5,0,1,50.0,33
29,142,14,1,9,3,44.7037037037037,43
29,142,0,7,0,5,49.166666666666664,28
29,142,9,5,9,0,47.869565217391305,62
29,142,0,2,0,0,54.5,57
46,142,0,0,0,3,34.666666666666664,28
46,142,1,0,0,0,38.0,38
29,142,0,0,0,5,38.0,43
29,142,0,0,2,0,48.0,48
9,142,2,1,1,0,41.5,28
29,142,0,4,7,0,48.18181818181818,62
29,142,2,0,1,3,39.666666666666664,43
29,142,5,5,0,19,40.62068965517241,57
29,142,1,1,0,0,52.5,38
29,142,0,0,0,1,43.0,43
29,142,1,2,0,0,42.666666666666664,28
29,142,0,2,0,0,67.0,67
29,142,2,0,0,1,36.333333333333336,38
29,142,2,1,0,6,34.0,28
29,142,2,1,0,3,42.0,43
29,142,0,2,5,0,43.42857142857143,48
29,142,0,3,0,0,63.666666666666664,57
29,142,0,1,0,0,62.0,62
29,142,0,5,0,0,41.8,57
29,142,1,0,0,0,62.0,62
46,142,0,1,0,0,57.0,57
29,142,6,18,0,10,46.55882352941177,28
29,142,1,2,3,1,48.285714285714285,33
29,142,3,0,3,5,37.90909090909091,38
29,142,3,1,2,1,42.714285714285715,62
29,142,0,3,0,0,55.666666666666664,38
29,142,0,0,6,1,39.42857142857143,57
44,142,0,2,4,1,43.857142857142854,43
29,142,4,0,1,9,36.357142857142854,43
29,142,1,0,0,6,33.0,43
29,142,0,3,0,0,47.333333333333336,38
29,142,1,0,1,0,31.5,20
29,142,1,0,2,16,38.21052631578947,48
29,142,0,2,2,0,50.0,43
46,142,0,1,0,0,57.0,57
29,142,0,1,0,0,62.0,62
9,142,0,1,0,0,67.0,67
29,142,3,3,1,4,42.63636363636363,52
29,142,9,0,2,0,45.72727272727273,38
9,142,0,2,7,0,43.55555555555556,43
29,142,1,4,0,0,44.6,57
46,142,1,0,0,0,43.0,43
46,142,1,0,0,0,82.0,82
46,142,0,0,1,0,48.0,48
46,142,1,0,0,0,28.0,28
46,142,0,1,0,0,57.0,57
46,142,0,0,1,0,48.0,48
46,142,0,0,1,0,23.0,23
46,142,0,0,1,0,33.0,33
29,142,11,0,0,0,47.27272727272727,43
24,142,0,7,0,0,50.857142857142854,52
46,142,10,0,0,0,55.0,72
9,142,5,2,7,0,46.857142857142854,57
29,142,0,5,1,0,46.666666666666664,33
29,142,2,0,0,0,40.5,43
29,142,2,0,4,0,41.166666666666664,33
29,142,2,4,9,0,43.93333333333333,28
29,142,3,0,4,5,43.833333333333336,33
29,142,1,0,0,0,28.0,28
29,142,0,1,0,0,38.0,38
29,142,11,3,0,14,40.32142857142857,57
29,142,3,1,0,2,41.166666666666664,38
29,142,0,10,0,0,49.5,38
29,142,2,1,1,0,47.75,43
29,142,0,9,3,1,51.76923076923077,38
9,142,2,6,24,0,41.78125,33
29,142,0,1,0,0,67.0,67
29,142,2,0,0,0,40.5,43
29,142,0,0,0,1,33.0,33
46,142,0,1,0,0,62.0,62
29,142,2,0,0,0,33.0,28
29,142,5,0,5,21,36.70967741935484,48
9,142,5,1,11,0,51.0,48
44,142,0,1,4,0,45.8,52
29,143,0,0,2,0,23.0,20
29,143,2,1,2,2,42.142857142857146,48
29,143,0,0,13,1,35.42857142857143,43
29,143,6,10,0,1,48.64705882352941,43
9,143,0,1,0,0,52.0,52
14,143,0,12,0,0,57.916666666666664,57
29,143,0,1,0,0,43.0,43
9,143,1,0,0,0,28.0,28
29,143,0,10,0,2,50.666666666666664,33
9,143,10,3,1,0,48.214285714285715,48
29,143,0,0,1,0,33.0,33
29,143,0,1,0,0,52.0,52
29,143,7,5,5,0,44.35294117647059,62
29,143,0,2,1,4,43.57142857142857,38
41,143,0,1,0,0,33.0,33
29,143,1,1,1,0,51.0,48
9,143,1,0,0,0,43.0,43
9,143,5,12,1,0,50.5,48
9,143,0,2,6,0,35.25,33
22,143,1,3,3,1,42.125,33
24,143,0,2,0,0,48.0,48
9,143,3,1,0,0,51.25,52
29,143,2,3,0,0,46.6,33
29,143,0,3,0,0,42.666666666666664,52
29,143,4,2,0,0,44.333333333333336,52
29,143,0,1,0,0,67.0,67
28,143,0,1,0,0,38.0,38
29,143,4,0,5,3,43.5,62
9,143,2,0,1,0,36.333333333333336,48
29,143,0,0,1,0,33.0,33
29,143,3,2,3,1,44.666666666666664,33
29,143,0,1,0,0,52.0,52
29,143,1,0,1,0,58.5,55
29,143,2,1,0,0,39.333333333333336,33
29,143,4,0,1,0,44.6,62
29,143,0,4,2,2,46.25,52
9,143,1,0,0,0,43.0,43
29,143,0,0,0,4,37.25,65
9,143,3,0,2,0,60.0,60
29,143,0,1,0,0,38.0,38
29,143,0,0,0,4,40.5,48
29,143,0,0,1,0,57.0,57
9,143,8,0,0,0,50.875,43
29,143,0,0,0,2,38.0,28
40,143,0,1,0,0,33.0,33
29,143,0,5,5,0,45.7,38
29,143,4,0,1,0,43.2,55
29,143,0,0,1,0,48.0,48
29,143,5,3,5,4,41.35294117647059,33
29,143,0,1,0,0,52.0,52
29,143,0,6,0,0,51.666666666666664,38
29,143,11,6,4,2,45.869565217391305,28
29,143,2,2,0,0,49.75,33
29,143,1,0,0,2,42.666666666666664,28
29,143,0,0,1,0,48.0,48
29,143,5,0,1,2,40.375,23
29,143,0,1,0,0,52.0,52
29,143,0,2,0,0,40.5,43
29,143,0,1,0,0,62.0,62
29,143,3,0,0,0,44.333333333333336,38
29,143,3,4,5,0,49.666666666666664,52
29,143,0,1,0,0,38.0,38
29,143,0,5,0,0,47.6,43
29,143,3,0,2,0,43.8,23
29,143,3,0,0,0,55.666666666666664,62
29,143,0,0,1,0,55.0,55
29,143,1,0,1,0,54.0,48
29,143,8,5,6,8,42.666666666666664,33
29,143,1,0,1,1,37.333333333333336,43
29,143,1,0,3,0,34.25,28
29,143,0,0,4,0,33.0,28
29,143,0,1,0,0,57.0,57
29,143,5,0,0,0,53.0,60
29,143,3,0,0,0,42.666666666666664,28
29,143,3,0,0,0,38.0,28
29,143,0,5,0,0,56.4,67
29,143,4,0,0,0,41.5,28
29,143,4,8,4,6,47.09090909090909,38
29,143,2,0,0,0,50.0,62
29,143,4,0,8,0,41.75,62
29,143,0,0,2,1,26.333333333333332,23
29,143,6,1,0,0,45.57142857142857,67
29,143,12,0,4,8,45.958333333333336,28
29,143,4,0,0,0,45.75,62
29,143,0,0,2,0,40.5,48
29,143,2,0,0,0,35.5,38
29,143,0,0,4,0,31.75,43
29,143,5,12,3,2,38.81818181818182,38
29,143,6,1,7,0,43.857142857142854,48
29,143,1,1,0,2,39.25,38
29,143,0,1,0,0,57.0,57
29,143,1,2,0,2,42.8,48
29,143,0,1,0,0,43.0,43
29,143,10,4,14,6,42.029411764705884,38
29,143,5,0,0,0,39.0,38
29,143,13,6,25,8,43.88461538461539,60
29,143,0,0,1,1,40.5,33
29,143,0,0,1,0,28.0,28
29,143,0,0,1,0,48.0,48
29,143,2,3,9,7,41.523809523809526,62
29,143,1,0,0,0,33.0,33
29,143,0,4,0,0,46.5,48
29,143,0,5,0,0,51.2,52
29,143,0,1,0,0,52.0,52
29,143,0,1,0,0,62.0,62
29,143,3,0,0,2,34.0,28
29,143,0,0,0,2,40.5,33
29,143,2,0,2,0,30.5,38
29,143,1,0,0,0,43.0,43
9,143,7,0,0,0,39.714285714285715,38
29,143,2,4,11,2,44.63157894736842,28
29,143,5,0,0,0,44.4,38
29,143,0,4,2,0,43.0,26
29,143,0,6,1,2,47.44444444444444,57
29,143,2,0,0,0,55.0,82
29,143,1,0,0,0,43.0,43
29,143,0,2,0,0,57.0,57
29,143,0,1,0,0,67.0,67
29,143,1,0,2,2,44.8,38
29,143,0,1,0,0,62.0,62
29,143,0,0,0,1,43.0,43
29,143,0,5,4,2,44.09090909090909,38
29,143,0,0,2,0,38.0,48
29,143,0,1,0,0,38.0,38
9,143,5,0,0,0,53.6,62
46,143,1,0,0,0,43.0,43
46,143,0,1,0,0,52.0,52
46,143,0,0,1,0,48.0,48
46,143,0,0,1,0,28.0,28
9,143,5,6,9,0,39.95,20
29,143,0,1,6,4,37.0,52
29,143,3,1,9,4,40.35294117647059,28
29,143,6,4,5,3,47.666666666666664,43
9,143,0,0,1,0,28.0,28
29,143,1,1,2,2,40.5,38
29,143,2,0,0,0,47.5,62
29,143,2,0,2,0,46.5,62
29,143,8,3,5,6,46.18181818181818,33
29,143,0,5,0,3,43.75,52
9,143,6,2,0,0,46.5,52
29,143,7,2,0,1,47.6,62
29,143,2,0,0,1,41.0,33
29,143,0,3,0,0,55.666666666666664,67
9,143,1,2,0,0,49.0,38
29,143,1,0,0,2,36.333333333333336,33
29,143,1,0,0,1,49.0,60
29,143,0,1,0,0,57.0,57
9,143,2,5,2,0,47.55555555555556,62
29,143,0,0,1,0,48.0,48
29,143,3,0,1,0,46.5,33
29,143,0,0,7,0,38.714285714285715,43
29,143,0,0,1,5,37.166666666666664,33
29,143,0,1,0,0,62.0,62
29,143,5,0,2,0,46.285714285714285,62
29,143,0,0,1,1,40.5,48
46,143,1,0,0,0,28.0,28
9,143,10,1,3,0,45.285714285714285,20
29,143,16,0,0,13,41.89655172413793,38
29,143,0,0,2,0,45.5,43
29,143,4,0,3,5,39.583333333333336,38
29,144,3,0,0,0,39.666666666666664,43
29,144,0,0,0,2,35.5,28
29,144,4,0,2,5,44.45454545454545,62
29,144,5,1,1,2,46.0,43
29,144,2,0,0,0,47.5,62
9,144,5,0,1,0,37.166666666666664,48
9,144,0,1,0,0,67.0,67
29,144,4,0,0,0,47.5,62
29,144,0,0,2,0,30.5,28
29,144,0,2,0,0,35.5,38
14,144,0,4,0,0,47.5,38
29,144,0,1,0,0,52.0,52
29,144,0,1,0,0,38.0,38
29,144,1,2,0,2,39.8,38
29,144,6,0,1,2,47.111111111111114,38
29,144,0,4,0,0,45.0,52
29,144,1,0,0,0,38.0,38
9,144,4,23,44,0,43.19718309859155,33
29,144,0,1,1,2,36.75,33
29,144,0,1,0,1,45.0,52
29,144,0,6,0,0,52.166666666666664,52
29,144,0,1,0,0,52.0,52
29,144,0,1,1,0,50.0,52
9,144,0,3,0,0,49.0,57
9,144,0,0,11,0,35.81818181818182,33
9,144,11,3,2,0,51.3125,82
29,144,0,4,5,4,42.53846153846154,33
29,144,14,0,0,0,46.285714285714285,62
29,144,1,1,12,2,39.875,38
29,144,1,0,0,0,38.0,38
29,144,0,8,0,2,49.5,52
29,144,0,0,0,1,33.0,33
29,144,0,4,0,0,56.0,48
29,144,0,0,1,0,28.0,28
29,144,4,1,3,3,49.18181818181818,57
